Respondent,Scenario,ScenarioNumber,ScenarioLabel,Question,QuestionType,ResponseText,SourceDate,FollowupNeeded,Status,Version,ChangeNote
MGWU,Scenario 3 - Beach Selection,3,Beach Selection,"Q6 - What test scenarios and supporting data does the system  need to provide to support mission planners in recording mission planning  data for future review, reuse,  or refinement?",Data Records,Automated procedure to record contacts,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 1 - Report of current risk profile performance and management systems effectiveness,Route Evaluation,standard operating procedures/security risk assessment used to evaluate/endorse AUV risk,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 1 - Report of current risk profile performance and management systems effectiveness,Route Evaluation,Environmental conditions stipulated in objective quality evidence,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 1 - Report of current risk profile performance and management systems effectiveness,Route Evaluation,original equipment manufacturer software supplies endurance estimation/time on mission,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 1 - Report of current risk profile performance and management systems effectiveness,Route Evaluation,suitably qualified and experienced personnel mission commanders leading operations,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,"Task 2 - Analyse vehicular performance profiles during adverse weather, environmental or restricted waterways.",Route Evaluation,Currents are a major influence for mission profiles,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,"Task 2 - Analyse vehicular performance profiles during adverse weather, environmental or restricted waterways.",Route Evaluation,Wind/Sea State/Swell for launch and recovery,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,"Task 2 - Analyse vehicular performance profiles during adverse weather, environmental or restricted waterways.",Route Evaluation,Vessel traffic considerations for unplanned/GPS surface fixing,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 3 - Investigate the quality of sounding operations during mission execution,Route Evaluation,Data is fit for purpose but could be better,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 4 - Capture 'OFFICIAL' level task identifiers and missions plans,Risk Evaluation,AO search,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 4 - Capture 'OFFICIAL' level task identifiers and missions plans,Risk Evaluation,AO search,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 4 - Capture 'OFFICIAL' level task identifiers and missions plans,Risk Evaluation,Acquire target,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,"Task 5 - Report risk deficiencies or notifiable incidents (i.e. comms, inoperable UUV, etc.)",Risk Evaluation,Current incompatibility solutions do not exist,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,"Task 5 - Report risk deficiencies or notifiable incidents (i.e. comms, inoperable UUV, etc.)",Risk Evaluation,Deconfliction of communication channels achieved through liaison and mission orders,2025-10-06,,Draft,v0.1,Initial merge
MGWU,Field Observations - User Input,4,Field Observations - User Input,Task 6 - Are the current standards adequate for format and capacity?,Data Records,Currently adequate but can be improved,2025-10-06,,Draft,v0.1,Initial merge
